Algoritmo,Cantidad de reinas,Tiempo de ejecucion,Numero de soluciones exploradas,Solucion encontrada
Simulated Annealing,10,0.0,142,False
Simulated Annealing,10,0.0,142,False
Simulated Annealing,10,0.0009996891021728516,142,False
Simulated Annealing,10,0.0010001659393310547,142,False
Simulated Annealing,10,0.0009989738464355469,142,False
Simulated Annealing,10,0.0010004043579101562,142,False
Simulated Annealing,10,0.0,142,False
Simulated Annealing,10,0.0010004043579101562,142,True
Simulated Annealing,10,0.0009999275207519531,142,False
Simulated Annealing,10,0.0010013580322265625,142,False
Simulated Annealing,10,0.0010006427764892578,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0010008811950683594,142,False
Simulated Annealing,12,0.0009996891021728516,142,False
Simulated Annealing,12,0.002000093460083008,142,False
Simulated Annealing,12,0.0020003318786621094,142,False
Simulated Annealing,12,0.0009999275207519531,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0009999275207519531,142,False
Simulated Annealing,12,0.0009992122650146484,142,False
Simulated Annealing,12,0.0009999275207519531,142,False
Simulated Annealing,12,0.0015041828155517578,142,False
Simulated Annealing,12,0.002000570297241211,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0009999275207519531,142,False
Simulated Annealing,12,0.0009992122650146484,142,False
Simulated Annealing,12,0.00099945068359375,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0010004043579101562,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.001001119613647461,142,False
Simulated Annealing,12,0.0010006427764892578,142,False
Simulated Annealing,12,0.0019996166229248047,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0009984970092773438,142,False
Simulated Annealing,12,0.0,142,False
Simulated Annealing,12,0.0009999275207519531,142,False
Simulated Annealing,15,0.0019996166229248047,142,False
Simulated Annealing,15,0.0019998550415039062,142,False
Simulated Annealing,15,0.0019998550415039062,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0019998550415039062,142,False
Simulated Annealing,15,0.002000093460083008,142,False
Simulated Annealing,15,0.012506723403930664,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0010001659393310547,142,False
Simulated Annealing,15,0.0020003318786621094,142,False
Simulated Annealing,15,0.002000570297241211,142,False
Simulated Annealing,15,0.0015063285827636719,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0027849674224853516,142,False
Simulated Annealing,15,0.00099945068359375,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0020003318786621094,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0019996166229248047,142,False
Simulated Annealing,15,0.002004861831665039,142,False
Simulated Annealing,15,0.0020003318786621094,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0019998550415039062,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0009999275207519531,142,False
Simulated Annealing,15,0.0,142,False
Simulated Annealing,15,0.0020074844360351562,142,False
